ENSG00000100938	GMPR2	H. sapiens	S000000095	IMD1	S. cerevisiae	horizontal gene transfer
ENSG00000100938	GMPR2	H. sapiens	S000001259	IMD2	S. cerevisiae	homologue
ENSG00000100938	GMPR2	H. sapiens	S000001259	IMD2	S. cerevisiae	horizontal gene transfer
ENSG00000100938	GMPR2	H. sapiens	S000004424	IMD3	S. cerevisiae	homologue
ENSG00000100938	GMPR2	H. sapiens	S000004424	IMD3	S. cerevisiae	horizontal gene transfer
ENSG00000100938	GMPR2	H. sapiens	S000004520	IMD4	S. cerevisiae	homologue
ENSG00000100938	GMPR2	H. sapiens	S000004520	IMD4	S. cerevisiae	horizontal gene transfer
ENSG00000100949	RABGGTA	H. sapiens	S000003568	BET4	S. cerevisiae	homologue
ENSG00000100949	RABGGTA	H. sapiens	S000003568	BET4	S. cerevisiae	least diverged orthologue
ENSG00000100983	GSS	H. sapiens	S000005409	GSH2	S. cerevisiae	homologue
ENSG00000100983	GSS	H. sapiens	S000005409	GSH2	S. cerevisiae	least diverged orthologue
ENSG00000100983	GSS	H. sapiens	S000005409	GSH2	S. cerevisiae	orthologue
ENSG00000100983	GSS	H. sapiens	S000005409	GSH2	S. cerevisiae	orthologue
ENSG00000100994	PYGB	H. sapiens	S000006364	GPH1	S. cerevisiae	homologue
ENSG00000100994	PYGB	H. sapiens	S000006364	GPH1	S. cerevisiae	least diverged horizontal gene transfer
ENSG00000100994	PYGB	H. sapiens	S000006364	GPH1	S. cerevisiae	orthologue
ENSG00000100997	ABHD12	H. sapiens	S000005264	""	S. cerevisiae	orthologue
ENSG00000101003	GINS1	H. sapiens	S000002420	PSF1	S. cerevisiae	homologue
ENSG00000101003	GINS1	H. sapiens	S000002420	PSF1	S. cerevisiae	least diverged orthologue
ENSG00000101003	GINS1	H. sapiens	S000002420	PSF1	S. cerevisiae	orthologue
ENSG00000101019	UQCC1	H. sapiens	S000006136	CBP3	S. cerevisiae	homologue
ENSG00000101019	UQCC1	H. sapiens	S000006136	CBP3	S. cerevisiae	least diverged orthologue
ENSG00000101019	UQCC1	H. sapiens	S000006136	CBP3	S. cerevisiae	orthologue
ENSG00000101040	ZMYND8	H. sapiens	S000004680	RCO1	S. cerevisiae	orthologue
ENSG00000101049	SGK2	H. sapiens	S000000687	KIN82	S. cerevisiae	orthologue
ENSG00000101049	SGK2	H. sapiens	S000001248	SCH9	S. cerevisiae	homologue
ENSG00000101049	SGK2	H. sapiens	S000001248	SCH9	S. cerevisiae	orthologue
ENSG00000101049	SGK2	H. sapiens	S000001609	YPK1	S. cerevisiae	homologue
ENSG00000101049	SGK2	H. sapiens	S000001609	YPK1	S. cerevisiae	orthologue
ENSG00000101049	SGK2	H. sapiens	S000001609	YPK1	S. cerevisiae	orthologue
ENSG00000101049	SGK2	H. sapiens	S000004710	YPK2	S. cerevisiae	homologue
ENSG00000101049	SGK2	H. sapiens	S000004710	YPK2	S. cerevisiae	orthologue
ENSG00000101049	SGK2	H. sapiens	S000004710	YPK2	S. cerevisiae	orthologue
ENSG00000101049	SGK2	H. sapiens	S000005330	FPK1	S. cerevisiae	orthologue
ENSG00000101057	MYBL2	H. sapiens	S000001807	BAS1	S. cerevisiae	homologue
ENSG00000101082	SLA2	H. sapiens	S000000103	SLA1	S. cerevisiae	orthologue
ENSG00000101098	RIMS4	H. sapiens	S000004537	TCB3	S. cerevisiae	orthologue
ENSG00000101104	PABPC1L	H. sapiens	S000000967	PAB1	S. cerevisiae	homologue
ENSG00000101104	PABPC1L	H. sapiens	S000000967	PAB1	S. cerevisiae	orthologue
ENSG00000101104	PABPC1L	H. sapiens	S000000967	PAB1	S. cerevisiae	orthologue
ENSG00000101104	PABPC1L	H. sapiens	S000000967	PAB1	S. cerevisiae	orthologue
ENSG00000101104	PABPC1L	H. sapiens	S000005964	NOP4	S. cerevisiae	orthologue
ENSG00000101109	STK4	H. sapiens	S000002931	SPS1	S. cerevisiae	homologue
ENSG00000101132	PFDN4	H. sapiens	S000005097	GIM3	S. cerevisiae	homologue
ENSG00000101132	PFDN4	H. sapiens	S000005097	GIM3	S. cerevisiae	least diverged orthologue
ENSG00000101132	PFDN4	H. sapiens	S000005097	GIM3	S. cerevisiae	orthologue
ENSG00000101152	DNAJC5	H. sapiens	S000004952	SIS1	S. cerevisiae	homologue
ENSG00000101161	PRPF6	H. sapiens	S000000259	PRP6	S. cerevisiae	homologue
ENSG00000101161	PRPF6	H. sapiens	S000000259	PRP6	S. cerevisiae	least diverged orthologue
ENSG00000101161	PRPF6	H. sapiens	S000000259	PRP6	S. cerevisiae	orthologue
ENSG00000101162	TUBB1	H. sapiens	S000001857	TUB2	S. cerevisiae	homologue
ENSG00000101166	PRELID3B	H. sapiens	S000002593	UPS3	S. cerevisiae	homologue
ENSG00000101166	PRELID3B	H. sapiens	S000002593	UPS3	S. cerevisiae	orthologue
ENSG00000101166	PRELID3B	H. sapiens	S000002593	UPS3	S. cerevisiae	orthologue
ENSG00000101166	PRELID3B	H. sapiens	S000004158	UPS2	S. cerevisiae	homologue
ENSG00000101166	PRELID3B	H. sapiens	S000004158	UPS2	S. cerevisiae	orthologue
ENSG00000101166	PRELID3B	H. sapiens	S000004158	UPS2	S. cerevisiae	orthologue
ENSG00000101166	PRELID3B	H. sapiens	S000004183	UPS1	S. cerevisiae	orthologue
ENSG00000101181	MTG2	H. sapiens	S000001211	MTG2	S. cerevisiae	homologue
ENSG00000101181	MTG2	H. sapiens	S000001211	MTG2	S. cerevisiae	least diverged orthologue
ENSG00000101181	MTG2	H. sapiens	S000001211	MTG2	S. cerevisiae	orthologue
ENSG00000101182	PSMA7	H. sapiens	S000005398	PRE6	S. cerevisiae	homologue
ENSG00000101182	PSMA7	H. sapiens	S000005398	PRE6	S. cerevisiae	orthologue
ENSG00000101182	PSMA7	H. sapiens	S000005398	PRE6	S. cerevisiae	orthologue
ENSG00000101191	DIDO1	H. sapiens	S000001488	BYE1	S. cerevisiae	orthologue
ENSG00000101193	GID8	H. sapiens	S000004742	GID8	S. cerevisiae	least diverged orthologue
ENSG00000101197	BIRC7	H. sapiens	S000003849	BIR1	S. cerevisiae	orthologue
ENSG00000101199	ARFGAP1	H. sapiens	S000002385	GCS1	S. cerevisiae	homologue
ENSG00000101199	ARFGAP1	H. sapiens	S000002385	GCS1	S. cerevisiae	least diverged orthologue
ENSG00000101199	ARFGAP1	H. sapiens	S000002385	GCS1	S. cerevisiae	orthologue
ENSG00000101199	ARFGAP1	H. sapiens	S000002385	GCS1	S. cerevisiae	orthologue
ENSG00000101199	ARFGAP1	H. sapiens	S000005148	SPS18	S. cerevisiae	homologue
ENSG00000101199	ARFGAP1	H. sapiens	S000005148	SPS18	S. cerevisiae	orthologue
ENSG00000101210	EEF1A2	H. sapiens	S000000322	TEF2	S. cerevisiae	homologue
ENSG00000101210	EEF1A2	H. sapiens	S000000322	TEF2	S. cerevisiae	orthologue
ENSG00000101210	EEF1A2	H. sapiens	S000000322	TEF2	S. cerevisiae	orthologue
ENSG00000101210	EEF1A2	H. sapiens	S000006284	TEF1	S. cerevisiae	orthologue
ENSG00000101210	EEF1A2	H. sapiens	S000006284	TEF1	S. cerevisiae	orthologue
ENSG00000101224	CDC25B	H. sapiens	S000004639	MIH1	S. cerevisiae	homologue
ENSG00000101224	CDC25B	H. sapiens	S000004639	MIH1	S. cerevisiae	least diverged orthologue
ENSG00000101224	CDC25B	H. sapiens	S000004639	MIH1	S. cerevisiae	orthologue
ENSG00000101246	ARFRP1	H. sapiens	S000005972	ARL3	S. cerevisiae	homologue
ENSG00000101246	ARFRP1	H. sapiens	S000005972	ARL3	S. cerevisiae	least diverged orthologue
ENSG00000101246	ARFRP1	H. sapiens	S000005972	ARL3	S. cerevisiae	orthologue
ENSG00000101246	ARFRP1	H. sapiens	S000005972	ARL3	S. cerevisiae	orthologue
ENSG00000101251	SEL1L2	H. sapiens	S000004197	HRD3	S. cerevisiae	homologue
ENSG00000101255	TRIB3	H. sapiens	S000002885	SNF1	S. cerevisiae	homologue
ENSG00000101266	CSNK2A1	H. sapiens	S000001297	CKA1	S. cerevisiae	least diverged orthologue
ENSG00000101266	CSNK2A1	H. sapiens	S000001297	CKA1	S. cerevisiae	orthologue
ENSG00000101266	CSNK2A1	H. sapiens	S000005587	CKA2	S. cerevisiae	homologue
ENSG00000101266	CSNK2A1	H. sapiens	S000005587	CKA2	S. cerevisiae	orthologue
ENSG00000101266	CSNK2A1	H. sapiens	S000005587	CKA2	S. cerevisiae	orthologue
ENSG00000101266	CSNK2A1	H. sapiens	S000005587	CKA2	S. cerevisiae	orthologue
ENSG00000101290	CDS2	H. sapiens	S000000233	CDS1	S. cerevisiae	homologue
ENSG00000101290	CDS2	H. sapiens	S000000233	CDS1	S. cerevisiae	least diverged orthologue
ENSG00000101290	CDS2	H. sapiens	S000000233	CDS1	S. cerevisiae	orthologue
ENSG00000101294	HM13	H. sapiens	S000001583	YPF1	S. cerevisiae	homologue
ENSG00000101294	HM13	H. sapiens	S000001583	YPF1	S. cerevisiae	least diverged orthologue
ENSG00000101294	HM13	H. sapiens	S000001583	YPF1	S. cerevisiae	orthologue
ENSG00000101306	MYLK2	H. sapiens	S000005878	MEK1	S. cerevisiae	homologue
ENSG00000101310	SEC23B	H. sapiens	S000001077	NEL1	S. cerevisiae	orthologue
ENSG00000101310	SEC23B	H. sapiens	S000006385	SEC23	S. cerevisiae	homologue
ENSG00000101310	SEC23B	H. sapiens	S000006385	SEC23	S. cerevisiae	least diverged orthologue
ENSG00000101310	SEC23B	H. sapiens	S000006385	SEC23	S. cerevisiae	orthologue
ENSG00000101323	HAO1	H. sapiens	S000004518	CYB2	S. cerevisiae	homologue
ENSG00000101323	HAO1	H. sapiens	S000004518	CYB2	S. cerevisiae	orthologue
ENSG00000101323	HAO1	H. sapiens	S000004518	CYB2	S. cerevisiae	orthologue
ENSG00000101333	PLCB4	H. sapiens	S000006189	PLC1	S. cerevisiae	orthologue
ENSG00000101333	PLCB4	H. sapiens	S000006189	PLC1	S. cerevisiae	orthologue
ENSG00000101335	MYL9	H. sapiens	S000006392	MLC2	S. cerevisiae	orthologue
ENSG00000101337	TM9SF4	H. sapiens	S000002514	TMN2	S. cerevisiae	homologue
ENSG00000101337	TM9SF4	H. sapiens	S000004073	EMP70	S. cerevisiae	homologue
ENSG00000101342	TLDC2	H. sapiens	S000005644	RTC5	S. cerevisiae	horizontal gene transfer
ENSG00000101342	TLDC2	H. sapiens	S000006117	OXR1	S. cerevisiae	orthologue
ENSG00000101342	TLDC2	H. sapiens	S000006117	OXR1	S. cerevisiae	orthologue
ENSG00000101343	CRNKL1	H. sapiens	S000004107	CLF1	S. cerevisiae	homologue
ENSG00000101343	CRNKL1	H. sapiens	S000004107	CLF1	S. cerevisiae	least diverged orthologue
ENSG00000101343	CRNKL1	H. sapiens	S000004107	CLF1	S. cerevisiae	orthologue
ENSG00000101349	PAK7	H. sapiens	S000000999	STE20	S. cerevisiae	homologue
ENSG00000101349	PAK7	H. sapiens	S000005473	SKM1	S. cerevisiae	orthologue
ENSG00000101350	KIF3B	H. sapiens	S000000159	KIP1	S. cerevisiae	homologue
ENSG00000101350	KIF3B	H. sapiens	S000000787	CIN8	S. cerevisiae	homologue
ENSG00000101350	KIF3B	H. sapiens	S000000787	CIN8	S. cerevisiae	orthologue
ENSG00000101361	NOP56	H. sapiens	S000004187	NOP56	S. cerevisiae	homologue
ENSG00000101361	NOP56	H. sapiens	S000004187	NOP56	S. cerevisiae	least diverged orthologue
ENSG00000101361	NOP56	H. sapiens	S000004187	NOP56	S. cerevisiae	orthologue
ENSG00000101361	NOP56	H. sapiens	S000004187	NOP56	S. cerevisiae	orthologue
ENSG00000101365	IDH3B	H. sapiens	S000004982	IDH1	S. cerevisiae	homologue
ENSG00000101365	IDH3B	H. sapiens	S000004982	IDH1	S. cerevisiae	least diverged orthologue
ENSG00000101365	IDH3B	H. sapiens	S000004982	IDH1	S. cerevisiae	orthologue
ENSG00000101365	IDH3B	H. sapiens	S000004982	IDH1	S. cerevisiae	orthologue
ENSG00000101367	MAPRE1	H. sapiens	S000000818	BIM1	S. cerevisiae	homologue
ENSG00000101367	MAPRE1	H. sapiens	S000000818	BIM1	S. cerevisiae	orthologue
ENSG00000101367	MAPRE1	H. sapiens	S000000818	BIM1	S. cerevisiae	orthologue
ENSG00000101407	TTI1	H. sapiens	S000001516	TTI1	S. cerevisiae	least diverged orthologue
ENSG00000101413	RPRD1B	H. sapiens	S000002697	RTT103	S. cerevisiae	homologue
ENSG00000101413	RPRD1B	H. sapiens	S000002697	RTT103	S. cerevisiae	orthologue
ENSG00000101421	CHMP4B	H. sapiens	S000004015	SNF7	S. cerevisiae	homologue
ENSG00000101421	CHMP4B	H. sapiens	S000004015	SNF7	S. cerevisiae	least diverged orthologue
ENSG00000101421	CHMP4B	H. sapiens	S000004015	SNF7	S. cerevisiae	orthologue
ENSG00000101421	CHMP4B	H. sapiens	S000004015	SNF7	S. cerevisiae	orthologue
ENSG00000101438	SLC32A1	H. sapiens	S000003761	AVT1	S. cerevisiae	homologue
ENSG00000101438	SLC32A1	H. sapiens	S000003761	AVT1	S. cerevisiae	orthologue
ENSG00000101442	ACTR5	H. sapiens	S000005004	ARP5	S. cerevisiae	homologue
ENSG00000101442	ACTR5	H. sapiens	S000005004	ARP5	S. cerevisiae	least diverged orthologue
ENSG00000101442	ACTR5	H. sapiens	S000005004	ARP5	S. cerevisiae	orthologue
ENSG00000101442	ACTR5	H. sapiens	S000005004	ARP5	S. cerevisiae	orthologue
ENSG00000101444	AHCY	H. sapiens	S000000845	SAH1	S. cerevisiae	homologue
ENSG00000101444	AHCY	H. sapiens	S000000845	SAH1	S. cerevisiae	least diverged orthologue
ENSG00000101444	AHCY	H. sapiens	S000000845	SAH1	S. cerevisiae	orthologue
ENSG00000101444	AHCY	H. sapiens	S000000845	SAH1	S. cerevisiae	orthologue
ENSG00000101452	DHX35	H. sapiens	S000000815	PRP22	S. cerevisiae	homologue
ENSG00000101452	DHX35	H. sapiens	S000001561	DHR2	S. cerevisiae	least diverged orthologue
ENSG00000101460	MAP1LC3A	H. sapiens	S000000174	ATG8	S. cerevisiae	homologue
ENSG00000101460	MAP1LC3A	H. sapiens	S000000174	ATG8	S. cerevisiae	orthologue
ENSG00000101464	PIGU	H. sapiens	S000004451	GAB1	S. cerevisiae	homologue
ENSG00000101464	PIGU	H. sapiens	S000004451	GAB1	S. cerevisiae	least diverged orthologue
ENSG00000101464	PIGU	H. sapiens	S000004451	GAB1	S. cerevisiae	orthologue
ENSG00000101464	PIGU	H. sapiens	S000004451	GAB1	S. cerevisiae	orthologue
ENSG00000101470	TNNC2	H. sapiens	S000000313	CMD1	S. cerevisiae	homologue
ENSG00000101473	ACOT8	H. sapiens	S000003780	TES1	S. cerevisiae	homologue
ENSG00000101473	ACOT8	H. sapiens	S000003780	TES1	S. cerevisiae	least diverged orthologue
ENSG00000101473	ACOT8	H. sapiens	S000003780	TES1	S. cerevisiae	orthologue
ENSG00000101558	VAPA	H. sapiens	S000000922	SCS2	S. cerevisiae	homologue
ENSG00000101558	VAPA	H. sapiens	S000000922	SCS2	S. cerevisiae	orthologue
ENSG00000101558	VAPA	H. sapiens	S000000922	SCS2	S. cerevisiae	orthologue
ENSG00000101558	VAPA	H. sapiens	S000007228	SCS22	S. cerevisiae	homologue
ENSG00000101558	VAPA	H. sapiens	S000007228	SCS22	S. cerevisiae	orthologue
ENSG00000101558	VAPA	H. sapiens	S000007228	SCS22	S. cerevisiae	orthologue
ENSG00000101577	LPIN2	H. sapiens	S000001012	OPI1	S. cerevisiae	orthologue
ENSG00000101577	LPIN2	H. sapiens	S000004775	PAH1	S. cerevisiae	homologue
ENSG00000101577	LPIN2	H. sapiens	S000004775	PAH1	S. cerevisiae	orthologue
ENSG00000101577	LPIN2	H. sapiens	S000004775	PAH1	S. cerevisiae	orthologue
ENSG00000101608	MYL12A	H. sapiens	S000006392	MLC2	S. cerevisiae	least diverged orthologue
ENSG00000101654	RNMT	H. sapiens	S000000440	ABD1	S. cerevisiae	homologue
ENSG00000101654	RNMT	H. sapiens	S000000440	ABD1	S. cerevisiae	least diverged orthologue
ENSG00000101654	RNMT	H. sapiens	S000000440	ABD1	S. cerevisiae	orthologue
ENSG00000101745	ANKRD12	H. sapiens	S000001374	HOS4	S. cerevisiae	homologue
ENSG00000101751	POLI	H. sapiens	S000005873	REV1	S. cerevisiae	homologue
ENSG00000101782	RIOK3	H. sapiens	S000005151	RIO2	S. cerevisiae	horizontal gene transfer
ENSG00000101782	RIOK3	H. sapiens	S000005645	RIO1	S. cerevisiae	homologue
ENSG00000101782	RIOK3	H. sapiens	S000005645	RIO1	S. cerevisiae	orthologue
ENSG00000101782	RIOK3	H. sapiens	S000005645	RIO1	S. cerevisiae	orthologue
ENSG00000101811	CSTF2	H. sapiens	S000003012	RNA15	S. cerevisiae	homologue
ENSG00000101811	CSTF2	H. sapiens	S000003012	RNA15	S. cerevisiae	least diverged orthologue
ENSG00000101812	H2BFM	H. sapiens	S000000098	HTB2	S. cerevisiae	homologue
ENSG00000101812	H2BFM	H. sapiens	S000000098	HTB2	S. cerevisiae	orthologue
ENSG00000101812	H2BFM	H. sapiens	S000000098	HTB2	S. cerevisiae	orthologue
ENSG00000101812	H2BFM	H. sapiens	S000002632	HTB1	S. cerevisiae	homologue
ENSG00000101812	H2BFM	H. sapiens	S000002632	HTB1	S. cerevisiae	orthologue
ENSG00000101812	H2BFM	H. sapiens	S000002632	HTB1	S. cerevisiae	orthologue
ENSG00000101843	PSMD10	H. sapiens	S000003464	NAS6	S. cerevisiae	homologue
ENSG00000101843	PSMD10	H. sapiens	S000003464	NAS6	S. cerevisiae	orthologue
ENSG00000101843	PSMD10	H. sapiens	S000003464	NAS6	S. cerevisiae	orthologue
ENSG00000101844	ATG4A	H. sapiens	S000005167	ATG4	S. cerevisiae	homologue
ENSG00000101844	ATG4A	H. sapiens	S000005167	ATG4	S. cerevisiae	orthologue
ENSG00000101844	ATG4A	H. sapiens	S000005167	ATG4	S. cerevisiae	orthologue
ENSG00000101844	ATG4A	H. sapiens	S000005167	ATG4	S. cerevisiae	orthologue
ENSG00000101849	TBL1X	H. sapiens	S000000307	SIF2	S. cerevisiae	homologue
ENSG00000101849	TBL1X	H. sapiens	S000000307	SIF2	S. cerevisiae	orthologue
ENSG00000101856	PGRMC1	H. sapiens	S000006091	DAP1	S. cerevisiae	homologue
ENSG00000101856	PGRMC1	H. sapiens	S000006091	DAP1	S. cerevisiae	least diverged orthologue
ENSG00000101856	PGRMC1	H. sapiens	S000006091	DAP1	S. cerevisiae	orthologue
ENSG00000101856	PGRMC1	H. sapiens	S000006091	DAP1	S. cerevisiae	orthologue
ENSG00000101868	POLA1	H. sapiens	S000005046	POL1	S. cerevisiae	homologue
ENSG00000101868	POLA1	H. sapiens	S000005046	POL1	S. cerevisiae	least diverged orthologue
ENSG00000101868	POLA1	H. sapiens	S000005046	POL1	S. cerevisiae	orthologue
ENSG00000101868	POLA1	H. sapiens	S000005046	POL1	S. cerevisiae	orthologue
ENSG00000101901	ALG13	H. sapiens	S000003015	ALG13	S. cerevisiae	least diverged orthologue
ENSG00000101911	PRPS2	H. sapiens	S000000164	PRS4	S. cerevisiae	homologue
ENSG00000101911	PRPS2	H. sapiens	S000000164	PRS4	S. cerevisiae	least diverged orthologue
ENSG00000101911	PRPS2	H. sapiens	S000000164	PRS4	S. cerevisiae	orthologue
ENSG00000101911	PRPS2	H. sapiens	S000000901	PRS2	S. cerevisiae	homologue
ENSG00000101911	PRPS2	H. sapiens	S000000901	PRS2	S. cerevisiae	orthologue
ENSG00000101911	PRPS2	H. sapiens	S000000901	PRS2	S. cerevisiae	orthologue
ENSG00000101911	PRPS2	H. sapiens	S000001003	PRS3	S. cerevisiae	homologue
ENSG00000101911	PRPS2	H. sapiens	S000001003	PRS3	S. cerevisiae	orthologue
ENSG00000101911	PRPS2	H. sapiens	S000001003	PRS3	S. cerevisiae	orthologue
ENSG00000101911	PRPS2	H. sapiens	S000001003	PRS3	S. cerevisiae	orthologue
ENSG00000101911	PRPS2	H. sapiens	S000005422	PRS5	S. cerevisiae	orthologue
ENSG00000101911	PRPS2	H. sapiens	S000005422	PRS5	S. cerevisiae	orthologue
ENSG00000101935	AMMECR1	H. sapiens	S000005815	""	S. cerevisiae	homologue
ENSG00000101935	AMMECR1	H. sapiens	S000005815	""	S. cerevisiae	orthologue
ENSG00000101935	AMMECR1	H. sapiens	S000005815	""	S. cerevisiae	orthologue
ENSG00000101940	WDR13	H. sapiens	S000000544	GID7	S. cerevisiae	orthologue
ENSG00000101945	SUV39H1	H. sapiens	S000003704	SET2	S. cerevisiae	homologue
ENSG00000101966	XIAP	H. sapiens	S000003849	BIR1	S. cerevisiae	orthologue
ENSG00000101972	STAG2	H. sapiens	S000001288	IRR1	S. cerevisiae	homologue
ENSG00000101972	STAG2	H. sapiens	S000001288	IRR1	S. cerevisiae	orthologue
ENSG00000101974	ATP11C	H. sapiens	S000000024	DRS2	S. cerevisiae	homologue
ENSG00000101977	MCF2	H. sapiens	S000000039	CDC24	S. cerevisiae	orthologue
ENSG00000101986	ABCD1	H. sapiens	S000001671	PXA2	S. cerevisiae	orthologue
ENSG00000101986	ABCD1	H. sapiens	S000001671	PXA2	S. cerevisiae	orthologue
ENSG00000101986	ABCD1	H. sapiens	S000006068	PXA1	S. cerevisiae	homologue
ENSG00000101986	ABCD1	H. sapiens	S000006068	PXA1	S. cerevisiae	orthologue
ENSG00000101986	ABCD1	H. sapiens	S000006068	PXA1	S. cerevisiae	orthologue
ENSG00000102024	PLS3	H. sapiens	S000002536	SAC6	S. cerevisiae	homologue
ENSG00000102024	PLS3	H. sapiens	S000002536	SAC6	S. cerevisiae	orthologue
ENSG00000102038	SMARCA1	H. sapiens	S000000449	ISW1	S. cerevisiae	homologue
ENSG00000102038	SMARCA1	H. sapiens	S000000449	ISW1	S. cerevisiae	orthologue
ENSG00000102038	SMARCA1	H. sapiens	S000005831	ISW2	S. cerevisiae	orthologue
ENSG00000102038	SMARCA1	H. sapiens	S000005831	ISW2	S. cerevisiae	orthologue
ENSG00000102043	MTMR8	H. sapiens	S000003871	YMR1	S. cerevisiae	homologue
ENSG00000102043	MTMR8	H. sapiens	S000003871	YMR1	S. cerevisiae	orthologue
ENSG00000102054	RBBP7	H. sapiens	S000000399	MSI1	S. cerevisiae	orthologue
ENSG00000102054	RBBP7	H. sapiens	S000000782	HAT2	S. cerevisiae	homologue
ENSG00000102054	RBBP7	H. sapiens	S000000782	HAT2	S. cerevisiae	orthologue
ENSG00000102054	RBBP7	H. sapiens	S000000782	HAT2	S. cerevisiae	orthologue
ENSG00000102078	SLC25A14	H. sapiens	S000004340	DIC1	S. cerevisiae	homologue
ENSG00000102096	PIM2	H. sapiens	S000000015	PSK1	S. cerevisiae	homologue
ENSG00000102096	PIM2	H. sapiens	S000000015	PSK1	S. cerevisiae	orthologue
ENSG00000102096	PIM2	H. sapiens	S000005405	PSK2	S. cerevisiae	homologue
ENSG00000102096	PIM2	H. sapiens	S000005405	PSK2	S. cerevisiae	orthologue
ENSG00000102125	TAZ	H. sapiens	S000006344	TAZ1	S. cerevisiae	least diverged orthologue
ENSG00000102125	TAZ	H. sapiens	S000006344	TAZ1	S. cerevisiae	orthologue
ENSG00000102125	TAZ	H. sapiens	S000006344	TAZ1	S. cerevisiae	orthologue
ENSG00000102145	GATA1	H. sapiens	S000000842	GLN3	S. cerevisiae	homologue
ENSG00000102145	GATA1	H. sapiens	S000001742	DAL80	S. cerevisiae	homologue
ENSG00000102145	GATA1	H. sapiens	S000001873	GAT1	S. cerevisiae	homologue
ENSG00000102145	GATA1	H. sapiens	S000003646	GZF3	S. cerevisiae	homologue
ENSG00000102158	MAGT1	H. sapiens	S000004481	OST6	S. cerevisiae	orthologue
ENSG00000102158	MAGT1	H. sapiens	S000004481	OST6	S. cerevisiae	orthologue
ENSG00000102158	MAGT1	H. sapiens	S000005611	OST3	S. cerevisiae	homologue
ENSG00000102158	MAGT1	H. sapiens	S000005611	OST3	S. cerevisiae	orthologue
ENSG00000102158	MAGT1	H. sapiens	S000005611	OST3	S. cerevisiae	orthologue
ENSG00000102172	SMS	H. sapiens	S000004136	SPE4	S. cerevisiae	homologue
ENSG00000102172	SMS	H. sapiens	S000004136	SPE4	S. cerevisiae	orthologue
ENSG00000102172	SMS	H. sapiens	S000006273	SPE3	S. cerevisiae	orthologue
ENSG00000102221	JADE3	H. sapiens	S000003099	SNT2	S. cerevisiae	orthologue
ENSG00000102221	JADE3	H. sapiens	S000006235	NTO1	S. cerevisiae	homologue
ENSG00000102221	JADE3	H. sapiens	S000006235	NTO1	S. cerevisiae	orthologue
ENSG00000102225	CDK16	H. sapiens	S000005952	PHO85	S. cerevisiae	homologue
ENSG00000102226	USP11	H. sapiens	S000003733	UBP12	S. cerevisiae	homologue
ENSG00000102226	USP11	H. sapiens	S000003733	UBP12	S. cerevisiae	orthologue
ENSG00000102230	PCYT1B	H. sapiens	S000003434	PCT1	S. cerevisiae	homologue
ENSG00000102230	PCYT1B	H. sapiens	S000003434	PCT1	S. cerevisiae	least diverged orthologue
ENSG00000102230	PCYT1B	H. sapiens	S000003434	PCT1	S. cerevisiae	orthologue
ENSG00000102241	HTATSF1	H. sapiens	S000005230	CUS2	S. cerevisiae	homologue
ENSG00000102241	HTATSF1	H. sapiens	S000005230	CUS2	S. cerevisiae	least diverged orthologue
ENSG00000102302	FGD1	H. sapiens	S000000039	CDC24	S. cerevisiae	orthologue
ENSG00000102312	PORCN	H. sapiens	S000005701	ALE1	S. cerevisiae	orthologue
ENSG00000102349	KLF8	H. sapiens	S000002553	SWI5	S. cerevisiae	homologue
ENSG00000102349	KLF8	H. sapiens	S000004121	ACE2	S. cerevisiae	homologue
ENSG00000102383	ZDHHC15	H. sapiens	S000005270	PFA3	S. cerevisiae	homologue
ENSG00000102383	ZDHHC15	H. sapiens	S000005270	PFA3	S. cerevisiae	orthologue
ENSG00000102383	ZDHHC15	H. sapiens	S000005363	PFA4	S. cerevisiae	orthologue
ENSG00000102384	CENPI	H. sapiens	S000004373	CTF3	S. cerevisiae	orthologue
ENSG00000102387	TAF7L	H. sapiens	S000001303	GVP36	S. cerevisiae	orthologue
ENSG00000102387	TAF7L	H. sapiens	S000004840	TAF7	S. cerevisiae	orthologue
ENSG00000102387	TAF7L	H. sapiens	S000004840	TAF7	S. cerevisiae	orthologue
ENSG00000102387	TAF7L	H. sapiens	S000006352	""	S. cerevisiae	orthologue
ENSG00000102390	PBDC1	H. sapiens	S000006146	""	S. cerevisiae	homologue
ENSG00000102390	PBDC1	H. sapiens	S000006146	""	S. cerevisiae	least diverged orthologue
ENSG00000102390	PBDC1	H. sapiens	S000006146	""	S. cerevisiae	orthologue
ENSG00000102390	PBDC1	H. sapiens	S000006146	""	S. cerevisiae	orthologue
ENSG00000102452	NALCN	H. sapiens	S000003449	CCH1	S. cerevisiae	homologue
ENSG00000102471	NDFIP2	H. sapiens	S000000494	BSD2	S. cerevisiae	orthologue
ENSG00000102547	CAB39L	H. sapiens	S000001672	HYM1	S. cerevisiae	homologue
ENSG00000102547	CAB39L	H. sapiens	S000001672	HYM1	S. cerevisiae	least diverged orthologue
ENSG00000102547	CAB39L	H. sapiens	S000001672	HYM1	S. cerevisiae	orthologue
ENSG00000102554	KLF5	H. sapiens	S000002553	SWI5	S. cerevisiae	homologue
ENSG00000102554	KLF5	H. sapiens	S000004121	ACE2	S. cerevisiae	homologue
ENSG00000102572	STK24	H. sapiens	S000001144	KIC1	S. cerevisiae	orthologue
ENSG00000102572	STK24	H. sapiens	S000002931	SPS1	S. cerevisiae	homologue
